Session Number, Operation, Start Timestamp, End Timestamp, Date 1, Date 2, Days, Weeks, Months, Years, Phrase, Result of Operation, Error
120,Subtract years from date,27-8-2020 22:15:03,27-8-2020 22:15:03,11-4-2044,N.A,N.A,N.A,N.A,70,N.A,11-4-1974,N.A
120,Subtact two dates,27-8-2020 22:15:03,27-8-2020 22:15:03,16-10-1767,10-9-1903,N.A,N.A,N.A,N.A,N.A,Days: 49636	Weeks: 7090	Months: 1630,N.A
120,N.A,27-8-2020 22:15:03,27-8-2020 22:15:03,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
120,Subtract weeks from date,27-8-2020 22:15:03,27-8-2020 22:15:03,18-13-2035,N.A,N.A,228,N.A,N.A,N.A,5-9-2031,N.A
120,Subtract months from date,27-8-2020 22:15:03,27-8-2020 22:15:03,12-3-2661,N.A,N.A,N.A,248,N.A,N.A,12-7-2640,N.A
120,Subtact two dates,27-8-2020 22:15:03,27-8-2020 22:15:03,12-5-2785,17-8-1567,N.A,N.A,N.A,N.A,N.A,Days: 444759	Weeks: 63537	Months: 14612,N.A
120,Get date from string,27-8-2020 22:15:03,27-8-2020 22:15:03,N.A,N.A,N.A,N.A,N.A,N.A,384 DAYS BEFORE,9-8-2019,N.A
120,Subtract days from date,27-8-2020 22:15:03,27-8-2020 22:15:03,7-9-2809,N.A,225,N.A,N.A,N.A,N.A,25-1-2809,N.A
120,Exit Session,27-8-2020 22:15:03,27-8-2020 22:15:03,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
121,Get day of the week,27-8-2020 22:15:03,27-8-2020 22:15:03,23-3-1194,N.A,N.A,N.A,N.A,N.A,N.A,Wednesday,N.A
121,Get week number,27-8-2020 22:15:03,27-8-2020 22:15:03,10-12-1597,N.A,N.A,N.A,N.A,N.A,N.A,50,N.A
121,Add days to date,27-8-2020 22:15:03,27-8-2020 22:15:03,23-3-2080,N.A,463,N.A,N.A,N.A,N.A,29-6-2081,N.A
121,Get date from string,27-8-2020 22:15:03,27-8-2020 22:15:03,N.A,N.A,N.A,N.A,N.A,N.A,441 YEARS FROM NOW,27-8-2461,N.A
121,Add years to date,27-8-2020 22:15:03,27-8-2020 22:15:03,11-4-2543,N.A,N.A,N.A,N.A,366,N.A,11-4-2909,N.A
121,Add years to date,27-8-2020 22:15:03,27-8-2020 22:15:03,31-11-2557,N.A,N.A,N.A,N.A,14,N.A,1-12-2571,N.A
121,Add years to date,27-8-2020 22:15:03,27-8-2020 22:15:03,3-3-2376,N.A,N.A,N.A,N.A,291,N.A,3-3-2667,N.A
121,N.A,27-8-2020 22:15:03,27-8-2020 22:15:03,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
121,Add days to date,27-8-2020 22:15:03,27-8-2020 22:15:03,15-3-1353,N.A,49,N.A,N.A,N.A,N.A,3-5-1353,N.A
121,Subtract months from date,27-8-2020 22:15:04,27-8-2020 22:15:04,18-9-2574,N.A,N.A,N.A,172,N.A,N.A,18-5-2560,N.A
121,Exit Session,27-8-2020 22:15:04,27-8-2020 22:15:04,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
122,Subtract years from date,27-8-2020 22:15:04,27-8-2020 22:15:04,21-13-2022,N.A,N.A,N.A,N.A,468,N.A,21-1-1555,N.A
122,Subtract years from date,27-8-2020 22:15:04,27-8-2020 22:15:04,11-8-2631,N.A,N.A,N.A,N.A,118,N.A,11-8-2513,N.A
122,Add months to date,27-8-2020 22:15:04,27-8-2020 22:15:04,7-7-2973,N.A,N.A,N.A,380,N.A,N.A,7-3-3005,N.A
122,Subtract weeks from date,27-8-2020 22:15:05,27-8-2020 22:15:05,2-13-1112,N.A,N.A,59,N.A,N.A,N.A,16-11-1111,N.A
122,Get day of the week,27-8-2020 22:15:06,27-8-2020 22:15:06,32-6-2579,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
122,Get week number,27-8-2020 22:15:07,27-8-2020 22:15:07,1-9-2506,N.A,N.A,N.A,N.A,N.A,N.A,36,N.A
122,Add months to date,27-8-2020 22:15:07,27-8-2020 22:15:07,2-9-1758,N.A,N.A,N.A,371,N.A,N.A,2-8-1789,N.A
122,Add days to date,27-8-2020 22:15:07,27-8-2020 22:15:07,24-11-1530,N.A,217,N.A,N.A,N.A,N.A,29-6-1531,N.A
122,Add months to date,27-8-2020 22:15:07,27-8-2020 22:15:07,30-1-1299,N.A,N.A,N.A,288,N.A,N.A,30-1-1323,N.A
122,Get day of the week,27-8-2020 22:15:07,27-8-2020 22:15:07,24-8-2486,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
122,Exit Session,27-8-2020 22:15:07,27-8-2020 22:15:07,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
123,Add months to date,27-8-2020 22:15:07,27-8-2020 22:15:07,9-11-2239,N.A,N.A,N.A,220,N.A,N.A,9-3-2258,N.A
123,N.A,27-8-2020 22:15:08,27-8-2020 22:15:08,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
123,Add two dates,27-8-2020 22:15:09,27-8-2020 22:15:09,14-10-1470,2-4-2300,N.A,N.A,N.A,N.A,N.A,16-2-3771,N.A
123,Get day of the week,27-8-2020 22:15:09,27-8-2020 22:15:09,12-5-1692,N.A,N.A,N.A,N.A,N.A,N.A,Monday,N.A
123,Get week number,27-8-2020 22:15:09,27-8-2020 22:15:09,32-9-2580,N.A,N.A,N.A,N.A,N.A,N.A,41,N.A
123,Add days to date,27-8-2020 22:15:09,27-8-2020 22:15:09,7-5-2679,N.A,256,N.A,N.A,N.A,N.A,18-1-2680,N.A
123,Add weeks to date,27-8-2020 22:15:09,27-8-2020 22:15:09,7-3-1751,N.A,N.A,368,N.A,N.A,N.A,26-3-1758,N.A
123,Get day of the week,27-8-2020 22:15:09,27-8-2020 22:15:09,3-7-1679,N.A,N.A,N.A,N.A,N.A,N.A,Monday,N.A
123,N.A,27-8-2020 22:15:09,27-8-2020 22:15:09,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
123,Get day of the week,27-8-2020 22:15:09,27-8-2020 22:15:09,2-12-2139,N.A,N.A,N.A,N.A,N.A,N.A,Wednesday,N.A
123,Exit Session,27-8-2020 22:15:09,27-8-2020 22:15:09,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
124,Subtract months from date,27-8-2020 22:15:09,27-8-2020 22:15:09,18-3-2803,N.A,N.A,N.A,160,N.A,N.A,18-11-2789,N.A
124,Get week number,27-8-2020 22:15:09,27-8-2020 22:15:09,16-11-2963,N.A,N.A,N.A,N.A,N.A,N.A,47,N.A
124,Add months to date,27-8-2020 22:15:09,27-8-2020 22:15:09,6-13-1257,N.A,N.A,N.A,277,N.A,N.A,6-2-1281,N.A
124,Subtact two dates,27-8-2020 22:15:09,27-8-2020 22:15:09,11-5-2524,21-7-1418,N.A,N.A,N.A,N.A,N.A,Days: 403879	Weeks: 57697	Months: 13269,N.A
124,Get week number,27-8-2020 22:15:10,27-8-2020 22:15:10,30-13-2142,N.A,N.A,N.A,N.A,N.A,N.A,5,N.A
124,Get week number,27-8-2020 22:15:10,27-8-2020 22:15:10,26-13-2427,N.A,N.A,N.A,N.A,N.A,N.A,5,N.A
124,N.A,27-8-2020 22:15:10,27-8-2020 22:15:10,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
124,Get day of the week,27-8-2020 22:15:11,27-8-2020 22:15:11,24-6-1668,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
124,Get week number,27-8-2020 22:15:11,27-8-2020 22:15:11,12-11-2219,N.A,N.A,N.A,N.A,N.A,N.A,46,N.A
124,Subtract months from date,27-8-2020 22:15:12,27-8-2020 22:15:12,22-6-2659,N.A,N.A,N.A,93,N.A,N.A,22-9-2651,N.A
124,Exit Session,27-8-2020 22:15:12,27-8-2020 22:15:12,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
125,Add years to date,27-8-2020 22:15:12,27-8-2020 22:15:12,6-8-2434,N.A,N.A,N.A,N.A,16,N.A,6-8-2450,N.A
125,Subtract months from date,27-8-2020 22:15:12,27-8-2020 22:15:12,10-5-1340,N.A,N.A,N.A,39,N.A,N.A,10-2-1337,N.A
125,Get day of the week,27-8-2020 22:15:12,27-8-2020 22:15:12,9-7-2898,N.A,N.A,N.A,N.A,N.A,N.A,Wednesday,N.A
125,Subtract weeks from date,27-8-2020 22:15:12,27-8-2020 22:15:12,12-6-1873,N.A,N.A,164,N.A,N.A,N.A,21-4-1870,N.A
125,Add weeks to date,27-8-2020 22:15:12,27-8-2020 22:15:12,3-12-1777,N.A,N.A,149,N.A,N.A,N.A,11-10-1780,N.A
125,Get week number,27-8-2020 22:15:12,27-8-2020 22:15:12,12-8-1033,N.A,N.A,N.A,N.A,N.A,N.A,33,N.A
125,N.A,27-8-2020 22:15:12,27-8-2020 22:15:12,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
125,Get week number,27-8-2020 22:15:12,27-8-2020 22:15:12,4-5-2111,N.A,N.A,N.A,N.A,N.A,N.A,19,N.A
125,Get day of the week,27-8-2020 22:15:12,27-8-2020 22:15:12,13-3-2493,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
125,Get date from string,27-8-2020 22:15:12,27-8-2020 22:15:12,N.A,N.A,N.A,N.A,N.A,N.A,125 MONTHS BEFORE,27-3-2010,N.A
125,Exit Session,27-8-2020 22:15:12,27-8-2020 22:15:12,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
126,Add years to date,27-8-2020 22:15:12,27-8-2020 22:15:12,12-5-1073,N.A,N.A,N.A,N.A,276,N.A,12-5-1349,N.A
126,Get week number,27-8-2020 22:15:12,27-8-2020 22:15:12,4-10-1948,N.A,N.A,N.A,N.A,N.A,N.A,41,N.A
126,N.A,27-8-2020 22:15:12,27-8-2020 22:15:12,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
126,Get date from string,27-8-2020 22:15:12,27-8-2020 22:15:12,N.A,N.A,N.A,N.A,N.A,N.A,YESTERDAY,26-8-2020,N.A
126,Get date from string,27-8-2020 22:15:12,27-8-2020 22:15:12,N.A,N.A,N.A,N.A,N.A,N.A,NEXT WEEK,3-9-2020,N.A
126,Add two dates,27-8-2020 22:15:12,27-8-2020 22:15:12,22-13-1951,27-8-1293,N.A,N.A,N.A,N.A,N.A,18-10-3245,N.A
126,Subtract years from date,27-8-2020 22:15:12,27-8-2020 22:15:12,29-8-2804,N.A,N.A,N.A,N.A,61,N.A,29-8-2743,N.A
126,Get day of the week,27-8-2020 22:15:12,27-8-2020 22:15:12,17-7-1366,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
126,Add years to date,27-8-2020 22:15:12,27-8-2020 22:15:12,17-11-2077,N.A,N.A,N.A,N.A,73,N.A,17-11-2150,N.A
126,Get day of the week,27-8-2020 22:15:12,27-8-2020 22:15:12,2-3-1126,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
126,Exit Session,27-8-2020 22:15:12,27-8-2020 22:15:12,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
127,Get week number,27-8-2020 22:15:12,27-8-2020 22:15:12,14-12-2967,N.A,N.A,N.A,N.A,N.A,N.A,51,N.A
127,Subtact two dates,27-8-2020 22:15:12,27-8-2020 22:15:12,31-6-2605,23-10-2168,N.A,N.A,N.A,N.A,N.A,Days: 159496	Weeks: 22785	Months: 5240,N.A
127,Add two dates,27-8-2020 22:15:12,27-8-2020 22:15:12,21-7-1661,27-4-1430,N.A,N.A,N.A,N.A,N.A,17-12-3091,N.A
127,Get date from string,27-8-2020 22:15:12,27-8-2020 22:15:12,N.A,N.A,N.A,N.A,N.A,N.A,353 MONTHS FROM NOW,27-1-2050,N.A
127,Get week number,27-8-2020 22:15:12,27-8-2020 22:15:12,9-4-1530,N.A,N.A,N.A,N.A,N.A,N.A,15,N.A
127,Add two dates,27-8-2020 22:15:12,27-8-2020 22:15:12,19-1-2393,19-1-1742,N.A,N.A,N.A,N.A,N.A,7-3-4135,N.A
127,Subtract years from date,27-8-2020 22:15:12,27-8-2020 22:15:12,21-2-1339,N.A,N.A,N.A,N.A,76,N.A,21-2-1263,N.A
127,Get date from string,27-8-2020 22:15:12,27-8-2020 22:15:12,N.A,N.A,N.A,N.A,N.A,N.A,PREVIOUS MONTH,27-7-2020,N.A
127,Get day of the week,27-8-2020 22:15:12,27-8-2020 22:15:12,28-12-1554,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
127,Subtract weeks from date,27-8-2020 22:15:12,27-8-2020 22:15:12,32-9-1036,N.A,N.A,473,N.A,N.A,N.A,9-9-1027,N.A
127,Exit Session,27-8-2020 22:15:12,27-8-2020 22:15:12,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
128,Get week number,27-8-2020 22:15:12,27-8-2020 22:15:12,9-3-1934,N.A,N.A,N.A,N.A,N.A,N.A,10,N.A
128,Add months to date,27-8-2020 22:15:12,27-8-2020 22:15:12,27-12-2396,N.A,N.A,N.A,479,N.A,N.A,27-11-2436,N.A
128,Get week number,27-8-2020 22:15:12,27-8-2020 22:15:12,14-7-1842,N.A,N.A,N.A,N.A,N.A,N.A,29,N.A
128,Subtact two dates,27-8-2020 22:15:12,27-8-2020 22:15:12,21-9-2716,7-12-2446,N.A,N.A,N.A,N.A,N.A,Days: 98538	Weeks: 14076	Months: 3237,N.A
128,Subtract months from date,27-8-2020 22:15:13,27-8-2020 22:15:13,28-7-1491,N.A,N.A,N.A,362,N.A,N.A,28-5-1461,N.A
128,Subtract months from date,27-8-2020 22:15:13,27-8-2020 22:15:13,30-4-1686,N.A,N.A,N.A,354,N.A,N.A,30-10-1656,N.A
128,N.A,27-8-2020 22:15:13,27-8-2020 22:15:13,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
128,Add months to date,27-8-2020 22:15:13,27-8-2020 22:15:13,28-10-2037,N.A,N.A,N.A,341,N.A,N.A,28-3-2066,N.A
128,Add two dates,27-8-2020 22:15:13,27-8-2020 22:15:13,8-8-1087,11-6-2814,N.A,N.A,N.A,N.A,N.A,19-2-3902,N.A
128,Get day of the week,27-8-2020 22:15:13,27-8-2020 22:15:13,13-12-1950,N.A,N.A,N.A,N.A,N.A,N.A,Wednesday,N.A
128,Exit Session,27-8-2020 22:15:13,27-8-2020 22:15:13,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
129,N.A,27-8-2020 22:15:13,27-8-2020 22:15:13,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
129,Subtact two dates,27-8-2020 22:15:13,27-8-2020 22:15:13,27-3-2395,20-11-1077,N.A,N.A,N.A,N.A,N.A,Days: 481145	Weeks: 68735	Months: 15808,N.A
129,Get week number,27-8-2020 22:15:13,27-8-2020 22:15:13,29-12-2401,N.A,N.A,N.A,N.A,N.A,N.A,52,N.A
129,N.A,27-8-2020 22:15:13,27-8-2020 22:15:13,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
129,Get date from string,27-8-2020 22:15:13,27-8-2020 22:15:13,N.A,N.A,N.A,N.A,N.A,N.A,TOMORROW,28-8-2020,N.A
129,Add months to date,27-8-2020 22:15:13,27-8-2020 22:15:13,5-11-2953,N.A,N.A,N.A,105,N.A,N.A,5-8-2962,N.A
129,Subtract months from date,27-8-2020 22:15:13,27-8-2020 22:15:13,24-4-2861,N.A,N.A,N.A,224,N.A,N.A,24-8-2842,N.A
129,Subtract days from date,27-8-2020 22:15:13,27-8-2020 22:15:13,23-8-1524,N.A,494,N.A,N.A,N.A,N.A,17-4-1523,N.A
129,Subtract days from date,27-8-2020 22:15:13,27-8-2020 22:15:13,11-11-1463,N.A,425,N.A,N.A,N.A,N.A,12-9-1462,N.A
129,N.A,27-8-2020 22:15:13,27-8-2020 22:15:13,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
129,Exit Session,27-8-2020 22:15:13,27-8-2020 22:15:13,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
130,Get day of the week,27-8-2020 22:15:13,27-8-2020 22:15:13,14-11-1466,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
130,Get week number,27-8-2020 22:15:13,27-8-2020 22:15:13,27-7-2867,N.A,N.A,N.A,N.A,N.A,N.A,31,N.A
130,Add days to date,27-8-2020 22:15:13,27-8-2020 22:15:13,15-8-1059,N.A,459,N.A,N.A,N.A,N.A,16-11-1060,N.A
130,N.A,27-8-2020 22:15:13,27-8-2020 22:15:13,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
130,Get week number,27-8-2020 22:15:13,27-8-2020 22:15:13,30-3-1424,N.A,N.A,N.A,N.A,N.A,N.A,14,N.A
130,Get day of the week,27-8-2020 22:15:13,27-8-2020 22:15:13,13-8-1362,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
130,Get day of the week,27-8-2020 22:15:13,27-8-2020 22:15:13,28-2-2759,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
130,Get week number,27-8-2020 22:15:13,27-8-2020 22:15:13,28-5-1662,N.A,N.A,N.A,N.A,N.A,N.A,22,N.A
130,Get week number,27-8-2020 22:15:13,27-8-2020 22:15:13,20-8-2446,N.A,N.A,N.A,N.A,N.A,N.A,34,N.A
130,Subtract months from date,27-8-2020 22:15:13,27-8-2020 22:15:13,11-10-1007,N.A,N.A,N.A,243,N.A,N.A,11-7-987,N.A
130,Exit Session,27-8-2020 22:15:13,27-8-2020 22:15:13,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
131,Get day of the week,27-8-2020 22:15:13,27-8-2020 22:15:13,16-13-2500,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
131,Get week number,27-8-2020 22:15:14,27-8-2020 22:15:14,2-8-1109,N.A,N.A,N.A,N.A,N.A,N.A,32,N.A
131,Get week number,27-8-2020 22:15:14,27-8-2020 22:15:14,4-2-1599,N.A,N.A,N.A,N.A,N.A,N.A,6,N.A
131,Get week number,27-8-2020 22:15:14,27-8-2020 22:15:14,2-5-2868,N.A,N.A,N.A,N.A,N.A,N.A,18,N.A
131,Get week number,27-8-2020 22:15:14,27-8-2020 22:15:14,30-6-1325,N.A,N.A,N.A,N.A,N.A,N.A,27,N.A
131,Get date from string,27-8-2020 22:15:14,27-8-2020 22:15:14,N.A,N.A,N.A,N.A,N.A,N.A,329 YEARS BEFORE,27-8-1691,N.A
131,Get day of the week,27-8-2020 22:15:14,27-8-2020 22:15:14,2-7-2976,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
131,N.A,27-8-2020 22:15:14,27-8-2020 22:15:14,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
131,Subtract years from date,27-8-2020 22:15:14,27-8-2020 22:15:14,31-3-2709,N.A,N.A,N.A,N.A,404,N.A,31-3-2305,N.A
131,Add weeks to date,27-8-2020 22:15:14,27-8-2020 22:15:14,18-5-2175,N.A,N.A,194,N.A,N.A,N.A,4-2-2179,N.A
131,Exit Session,27-8-2020 22:15:14,27-8-2020 22:15:14,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
132,Subtact two dates,27-8-2020 22:15:14,27-8-2020 22:15:14,21-7-1090,3-1-1430,N.A,N.A,N.A,N.A,N.A,Days: 123986	Weeks: 17712	Months: 4073,N.A
132,Add weeks to date,27-8-2020 22:15:14,27-8-2020 22:15:14,9-6-2709,N.A,N.A,97,N.A,N.A,N.A,19-4-2711,N.A
132,N.A,27-8-2020 22:15:14,27-8-2020 22:15:14,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
132,Add days to date,27-8-2020 22:15:14,27-8-2020 22:15:14,16-12-2406,N.A,330,N.A,N.A,N.A,N.A,11-11-2407,N.A
132,Subtract years from date,27-8-2020 22:15:15,27-8-2020 22:15:15,24-3-2168,N.A,N.A,N.A,N.A,486,N.A,24-3-1682,N.A
132,N.A,27-8-2020 22:15:15,27-8-2020 22:15:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
132,Get date from string,27-8-2020 22:15:15,27-8-2020 22:15:15,N.A,N.A,N.A,N.A,N.A,N.A,178 DAYS BEFORE,2-3-2020,N.A
132,Get day of the week,27-8-2020 22:15:15,27-8-2020 22:15:15,27-4-1253,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
132,Subtract years from date,27-8-2020 22:15:15,27-8-2020 22:15:15,4-13-2184,N.A,N.A,N.A,N.A,494,N.A,4-1-1691,N.A
132,Subtact two dates,27-8-2020 22:15:15,27-8-2020 22:15:15,28-4-1668,11-13-1348,N.A,N.A,N.A,N.A,N.A,Days: 116612	Weeks: 16658	Months: 3831,N.A
132,Exit Session,27-8-2020 22:15:15,27-8-2020 22:15:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
133,Add months to date,27-8-2020 22:15:15,27-8-2020 22:15:15,4-4-1609,N.A,N.A,N.A,235,N.A,N.A,4-11-1628,N.A
133,Subtract days from date,27-8-2020 22:15:15,27-8-2020 22:15:15,27-8-1010,N.A,465,N.A,N.A,N.A,N.A,19-5-1009,N.A
133,Get week number,27-8-2020 22:15:15,27-8-2020 22:15:15,13-10-1220,N.A,N.A,N.A,N.A,N.A,N.A,42,N.A
133,N.A,27-8-2020 22:15:15,27-8-2020 22:15:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
133,Add years to date,27-8-2020 22:15:15,27-8-2020 22:15:15,19-6-1060,N.A,N.A,N.A,N.A,417,N.A,19-6-1477,N.A
133,Get day of the week,27-8-2020 22:15:15,27-8-2020 22:15:15,7-8-2594,N.A,N.A,N.A,N.A,N.A,N.A,Thursday,N.A
133,Add years to date,27-8-2020 22:15:15,27-8-2020 22:15:15,8-4-2498,N.A,N.A,N.A,N.A,248,N.A,8-4-2746,N.A
133,Add days to date,27-8-2020 22:15:15,27-8-2020 22:15:15,2-12-1652,N.A,40,N.A,N.A,N.A,N.A,11-1-1653,N.A
133,Get day of the week,27-8-2020 22:15:15,27-8-2020 22:15:15,12-3-1213,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
133,N.A,27-8-2020 22:15:15,27-8-2020 22:15:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
133,Exit Session,27-8-2020 22:15:15,27-8-2020 22:15:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
134,N.A,27-8-2020 22:15:15,27-8-2020 22:15:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
134,Add years to date,27-8-2020 22:15:15,27-8-2020 22:15:15,5-10-2558,N.A,N.A,N.A,N.A,26,N.A,5-10-2584,N.A
134,Get day of the week,27-8-2020 22:15:15,27-8-2020 22:15:15,2-12-1870,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
134,N.A,27-8-2020 22:15:15,27-8-2020 22:15:15,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
134,Add weeks to date,27-8-2020 22:15:16,27-8-2020 22:15:16,23-4-1154,N.A,N.A,113,N.A,N.A,N.A,22-6-1156,N.A
134,Subtract years from date,27-8-2020 22:15:16,27-8-2020 22:15:16,32-10-1376,N.A,N.A,N.A,N.A,484,N.A,1-11-892,N.A
134,Add two dates,27-8-2020 22:15:16,27-8-2020 22:15:16,2-4-2960,18-6-1848,N.A,N.A,N.A,N.A,N.A,20-10-4808,N.A
134,N.A,27-8-2020 22:15:16,27-8-2020 22:15:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
134,Add days to date,27-8-2020 22:15:16,27-8-2020 22:15:16,32-7-1352,N.A,368,N.A,N.A,N.A,N.A,4-8-1353,N.A
134,Get week number,27-8-2020 22:15:16,27-8-2020 22:15:16,19-3-1964,N.A,N.A,N.A,N.A,N.A,N.A,12,N.A
134,Exit Session,27-8-2020 22:15:16,27-8-2020 22:15:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
135,Get day of the week,27-8-2020 22:15:16,27-8-2020 22:15:16,19-9-2854,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
135,Get date from string,27-8-2020 22:15:16,27-8-2020 22:15:16,N.A,N.A,N.A,N.A,N.A,N.A,DAY AFTER TOMORROW,29-8-2020,N.A
135,Subtract days from date,27-8-2020 22:15:16,27-8-2020 22:15:16,4-3-1796,N.A,279,N.A,N.A,N.A,N.A,30-5-1795,N.A
135,Add years to date,27-8-2020 22:15:16,27-8-2020 22:15:16,24-6-2578,N.A,N.A,N.A,N.A,248,N.A,24-6-2826,N.A
135,Add years to date,27-8-2020 22:15:16,27-8-2020 22:15:16,25-2-2812,N.A,N.A,N.A,N.A,470,N.A,25-2-3282,N.A
135,Add weeks to date,27-8-2020 22:15:16,27-8-2020 22:15:16,24-7-1785,N.A,N.A,85,N.A,N.A,N.A,11-3-1787,N.A
135,Subtact two dates,27-8-2020 22:15:16,27-8-2020 22:15:16,26-13-1077,21-5-1714,N.A,N.A,N.A,N.A,N.A,Days: 232403	Weeks: 33200	Months: 7635,N.A
135,Add months to date,27-8-2020 22:15:16,27-8-2020 22:15:16,9-12-2303,N.A,N.A,N.A,129,N.A,N.A,9-9-2314,N.A
135,Get date from string,27-8-2020 22:15:16,27-8-2020 22:15:16,N.A,N.A,N.A,N.A,N.A,N.A,LAST WEEK,20-8-2020,N.A
135,Get date from string,27-8-2020 22:15:16,27-8-2020 22:15:16,N.A,N.A,N.A,N.A,N.A,N.A,PREVIOUS WEEK,20-8-2020,N.A
135,Exit Session,27-8-2020 22:15:16,27-8-2020 22:15:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
136,N.A,27-8-2020 22:15:16,27-8-2020 22:15:16,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
136,Get date from string,27-8-2020 22:15:16,27-8-2020 22:15:16,N.A,N.A,N.A,N.A,N.A,N.A,213 WEEKS EARLIER,28-7-2016,N.A
136,Subtract months from date,27-8-2020 22:15:16,27-8-2020 22:15:16,25-1-1830,N.A,N.A,N.A,210,N.A,N.A,25-7-1812,N.A
136,Get date from string,27-8-2020 22:15:16,27-8-2020 22:15:16,N.A,N.A,N.A,N.A,N.A,N.A,LAST YEAR,27-8-2019,N.A
136,Add years to date,27-8-2020 22:15:16,27-8-2020 22:15:16,29-13-1751,N.A,N.A,N.A,N.A,382,N.A,29-1-2134,N.A
136,Subtract days from date,27-8-2020 22:15:16,27-8-2020 22:15:16,1-12-1679,N.A,178,N.A,N.A,N.A,N.A,6-6-1679,N.A
136,Get week number,27-8-2020 22:15:16,27-8-2020 22:15:16,31-3-1905,N.A,N.A,N.A,N.A,N.A,N.A,13,N.A
136,Get day of the week,27-8-2020 22:15:16,27-8-2020 22:15:16,9-12-2560,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
136,Get date from string,27-8-2020 22:15:16,27-8-2020 22:15:16,N.A,N.A,N.A,N.A,N.A,N.A,LAST YEAR,27-8-2019,N.A
136,Subtract years from date,27-8-2020 22:15:16,27-8-2020 22:15:16,3-1-1958,N.A,N.A,N.A,N.A,249,N.A,3-1-1709,N.A
